"prim_key","work_employed","work_onleave","work_temp_unemployed","work_looking","work_retired","work_disabled","work_oth","work_occupation","work_self","inc_wage","inc_retempl","inc_self","inc_ss","inc_intdiv","inc_rent","inc_gov","inc_alimony","inc_child","inc_retsav","inc_wage_freq","inc_retempl_freq","inc_self_freq","inc_ss_freq","inc_intdiv_freq","inc_rent_freq","inc_gov_freq","inc_alimony_freq","inc_child_freq","inc_retsav_freq","paypref_b1","paypref_b2","paypref_nb1","paypref_nb2","paypref_lt10","paypref_10to25","paypref_25to50","paypref_50to100","paypref_100plus","mobile_howfunded","cc_num","paypref_web","cc_type_1","cc_type_2","cc_type_3","cc_type_4","cc_type_5","cc_type_6","cc_rewards_1","cc_rewards_2","cc_rewards_3","cc_rewards_4","cc_rewards_5","cc_rewards_6","cc_hasbal_1","cc_hasbal_2","cc_hasbal_3","cc_hasbal_4","cc_hasbal_5","cc_hasbal_6","cc_chip_1","cc_chip_2","cc_chip_3","cc_chip_4","cc_chip_5","cc_chip_6","dc_num","dc_logo_1","dc_logo_2","dc_logo_3","dc_logo_4","dc_logo_5","dc_rewards_1","dc_rewards_2","dc_rewards_3","dc_rewards_4","dc_rewards_5","dc_acct_1","dc_acct_2","dc_acct_3","dc_acct_4","dc_acct_5","shops_online","last_income_date","paypref_b1_why","paypref_b2_why","paypref_nb1_why","paypref_nb2_why","paypref_web_why","e_exp_csh","e_exp_chk","e_exp_od","e_exp_cc","e_exp_heloc","e_exp_sav","e_exp_payday","e_exp_fam","e_exp_cover","e_exp_pawn","e_exp_csh_saved","e_exp_chk_saved","e_exp_sav_saved","e_exp_svc_saved","e_exp_tot_saved","cashwith_amnt_prim","cashwith_amnt_oth","cashwith_location","cashwith_num_prim","cashwith_num_oth","interest_level","memory_lpd","memory_checkbook","memory_receipts","memory_finrec","memory_oth","next_income_date","scpc_date","gender","age","citizen","state_reside","marital_status","highest_education","hispaniclatino","hispaniclatino_group","race_white","race_black","race_asian","race_other","hh_size","income_hh","income_hh_gte500k","homeowner","home_value","home_debt","other_assets","other_debts","ind_weight"
"160503671",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,1,4,1,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,0,0,,,,,,,,,0,10/13/2017,8,3,3,1,,0,1000,0,0,0,0,0,0,1000,0,0,200,100,0,300,300,20,1,1,2,3,0,0,0,0,0,10/27/2017,9/19/2017,0,27,1,1,1,7,0,,1,0,0,0,5,9,,1,64000,58000,1200,0,1.19431757926941
"160503678",1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,4,4,6,,5,,,,,,2,3,1,3,1,1,3,3,3,,1,3,1,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,9/29/2017,6,3,2,3,3,,,,,,2000,,,2000,,800,0,5000,0,5800,600,0,2,1,,2,0,0,1,1,0,10/31/2017,9/19/2017,1,61,1,1,1,14,0,,1,0,0,0,2,16,,1,175000,35,200000,25000,0.249964773654938
"160503692",1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,,,9,,,,,,,,4,6,4,3,4,4,4,4,4,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,2,,,,,1,,,,,,,,,,1,10/17/2017,8,6,3,3,6,300,0,0,0,0,0,0,0,600,300,300,0,0,0,300,200,0,5,17.3928565979004,,3,1,0,1,0,0,10/20/2017,9/23/2017,1,36,1,1,1,9,0,,1,0,0,0,4,6,,1,75000,0,0,2400,0.544336318969727
"160503735",0,0,0,0,1,0,0,,,0,1,0,1,1,0,0,0,0,0,,4,,4,4,,,,,,7,3,1,3,1,3,3,3,3,,2,10,1,1,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,1,,,,,0,,,,,2,,,,,1,,3,3,3,3,8,0,0,0,0,0,2000,0,0,2000,0,0,0,30000,0,30000,100,0,1,2,,2,0,0,0,0,0,10/18/2017,9/19/2017,1,69,1,4,1,13,0,,1,0,0,0,2,14,,1,900000,0,450000,0,0.718283534049988
"160503743",0,0,0,0,0,0,1,,,1,0,0,0,1,1,0,0,0,0,7,,,,5,4,,,,,3,2,3,1,1,3,3,3,3,,1,3,3,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/28/2017,7,3,7,3,3,0,0,0,2000,0,0,0,0,2000,0,1000,5000,7000,0,13000,40,20,1,1,0.333333343267441,2,0,0,0,1,0,11/2/2017,10/3/2017,1,61,1,4,1,13,0,,1,0,0,0,2,12,,1,650000,0,1300000,0,0.390176087617874
"160503755",0,0,0,0,1,1,0,,,0,1,0,1,0,1,0,0,0,1,,4,,4,,4,,,,4,7,3,3,2,3,3,3,3,3,,1,3,1,,,,,,1,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,10/11/2017,8,6,3,8,8,,2000,,,,,,,2000,,0,5000,80000,0,85000,200,1000,2,2,1,2,0,1,0,1,0,,9/20/2017,0,63,1,54,1,14,0,,1,0,0,0,2,14,,1,150000,80000,50000,40000,0.24997790157795
"160503756",0,0,0,1,0,0,0,,,0,0,0,0,0,0,1,0,0,0,,,,,,,4,,,,1,4,1,4,1,1,1,1,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10/4/2017,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,6,3,,3,0,0,0,0,0,11/4/2017,9/21/2017,0,38,1,54,1,9,0,,1,0,0,0,2,3,,1,5000,0,0,2500,0.249967828392982
"160503779",0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,3,3,1,1,2,3,3,3,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,12/19/2003,6,3,3,3,3,0,450,0,0,0,300,0,0,750,0,0,450,300,0,750,20,20,1,2,3,2,0,0,1,0,0,,9/19/2017,0,42,1,54,1,9,0,,1,0,0,0,3,14,,1,60000,22000,40000,40000,0.351565092802048
"160503787",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,7,2,4,1,1,4,4,4,4,,1,10,1,,,,,,0,,,,,,1,,,,,,1,,,,,,2,1,2,,,,0,0,,,,1,2,,,,1,9/29/2017,3,6,1,2,8,,500,,,,,,,500,,0,0,0,0,0,100,20,2,4.3482141494751,4.3482141494751,2,0,1,1,1,0,10/30/2017,9/19/2017,0,31,1,54,1,13,0,,1,0,0,0,5,13,,1,230000,173000,45000,65000,0.249989151954651
"160503806",0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,7,4,1,4,4,4,4,4,,1,4,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,,,,,,,,,,1,10/11/2017,3,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,1012,0,5,1,,1,0,0,0,0,0,,9/19/2017,0,56,1,34,6,11,0,,0,1,0,0,,1,,1,8900,11000,0,5500,0.534543573856354
"160503808",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,1,8,1,8,1,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9/29/2017,1,8,1,8,,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,200,0,1,8.6964282989502,,2,0,0,1,0,0,10/13/2017,9/21/2017,0,52,1,34,5,12,0,,0,1,0,0,1,4,,0,,,0,0,0.443333446979523
"160503861",0,0,0,0,1,0,0,,,0,1,0,1,0,1,0,0,0,0,,4,,4,,4,,,,,2,6,4,2,1,1,4,4,2,,1,,1,,,,,,1,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,0,10/10/2017,6,3,8,3,,,2000,,,,,,,2000,,0,0,0,0,0,100,0,2,2,,1,0,0,1,0,0,11/8/2017,9/20/2017,1,74,1,48,1,11,1,1,1,0,0,0,2,15,,1,200000,0,400000,67000,0.493241488933563
"160503868",1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,2,,,4,,,,,1,,4,1,1,4,1,4,4,4,1,,3,,1,2,2,,,,0,0,0,,,,0,0,0,,,,1,0,0,,,,3,1,2,2,,,0,0,0,,,,,,,,0,10/25/2017,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,1,0,,1,0,0,0,0,0,11/1/2017,9/19/2017,0,36,1,48,4,9,1,5,0,0,0,1,4,7,,0,,,2000,0,0.345787942409515
"160503886",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,6,2,4,1,1,4,4,4,3,,1,3,1,,,,,,0,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,9/29/2017,3,2,3,1,8,0,0,0,0,0,2000,0,0,2000,0,200,0,2000,0,2200,40,0,1,8.6964282989502,,1,0,1,1,1,0,10/13/2017,9/24/2017,0,52,1,42,1,13,0,,1,0,0,0,3,15,,1,265000,110000,0,70000,0.249982953071594
"160503969",0,0,1,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,1,,,,,,1,,,,2,4,1,4,1,1,1,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,,,,,,,1,10/27/2017,2,2,2,2,9,,100,,,,,,300,400,,0,100,0,0,100,150,0,2,4.3482141494751,,1,0,1,1,0,0,11/3/2017,9/20/2017,1,49,1,19,1,10,0,,1,0,0,0,3,12,,1,85000,60000,5000,0,0.384525924921036
"160503986",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,6,2,4,1,4,4,4,4,4,,2,4,2,1,,,,,0,0,,,,,1,1,,,,,0,1,,,,,1,1,,,,,0,,,,,,,,,,1,9/25/2017,3,1,3,3,3,,300,,,,,,,300,,0,54,80,0,134,20,20,1,1,2,5,0,0,0,0,1,10/10/2017,9/25/2017,1,30,1,19,6,14,0,,1,0,0,0,1,14,,1,38000,34000,0,100000,0.514993727207184
"160503991",0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,6,2,4,1,1,1,4,4,4,,1,3,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/3/2017,3,1,3,1,8,0,200,0,0,0,0,0,0,200,0,0,300,0,0,300,20,20,1,4.3482141494751,2,1,1,1,1,1,0,11/3/2017,9/25/2017,0,93,1,42,5,9,0,,1,0,0,0,3,15,,1,160000,0,80000,10000,4.00029802322388
"160504059",0,0,0,0,0,1,0,,,0,0,0,1,1,0,1,0,0,0,,,,4,9,,4,,,,4,1,7,12,4,4,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,,3,3,3,6,3,,100,,,,,,,100,,0,0,0,0,0,60,0,1,2,,1,0,1,1,1,0,11/3/2017,9/19/2017,0,63,1,25,4,13,0,,1,0,0,0,3,5,,0,,,2000,400,0.249968752264977
"160504063",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,7,2,4,1,1,4,4,4,3,,1,3,3,,,,,,1,,,,,,1,,,,,,1,,,,,,1,2,,,,,0,,,,,1,,,,,1,9/29/2017,3,6,3,9,3,,,,,,2000,,,2000,,,,15000,,15000,60,20,1,2,1,1,0,1,1,1,0,10/31/2017,10/2/2017,0,55,1,9,1,10,0,,1,0,0,0,2,15,,1,300000,75000,15000,26000,0.478431850671768
"160504077",0,0,0,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,12,4,2,4,4,4,4,4,2,2,1,4,1,,,,,,0,,,,,,1,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,1,10/3/2017,3,3,3,3,1,200,200,,300,,,,300,1000,,200,200,,,400,100,100,1,1,1,1,0,0,1,0,0,11/3/2017,9/19/2017,1,61,1,4,4,10,1,2,1,0,0,0,1,6,,0,,,300000,25000,2.22206377983093
"160504127",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,7,3,4,1,4,4,4,4,3,,3,4,3,2,1,,,,1,0,0,,,,0,0,0,,,,1,0,1,,,,1,2,,,,,0,,,,,1,,,,,1,9/29/2017,3,8,1,1,6,0,,,400,,600,,1000,2000,,0,0,600,0,600,5,0,6,0.416666656732559,,2,1,0,0,0,0,10/13/2017,9/19/2017,0,29,1,18,1,13,0,,1,0,0,0,2,14,,1,135000,130000,135000,250000,0.249982625246048
"160504150",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,11,4,1,1,1,4,4,3,,2,3,1,4,,,,,0,1,,,,,0,0,,,,,1,1,,,,,2,1,1,,,,0,1,,,,,,,,,1,10/13/2017,3,3,3,2,8,100,0,0,0,,622,,,722,,0,0,722,0,722,20,60,6,1,0,3,0,0,1,1,0,10/20/2017,10/8/2017,0,23,1,6,6,12,0,,1,0,0,0,4,15,,0,,,400000,2000,1.68477094173431
"160504151",1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,,9,,,,,,,,7,4,4,7,4,4,4,4,4,,1,4,3,,,,,,1,,,,,,0,,,,,,0,,,,,,1,2,,,,,0,,,,,,,,,,1,9/29/2017,3,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,0,0,15000,0,15000,20,20,4,4.3482141494751,1,2,0,1,1,1,0,10/13/2017,10/1/2017,0,40,1,1,1,11,0,,1,0,0,0,4,16,,1,300000,50000,500000,0,0.249992042779922
"160504152",0,0,0,0,0,0,1,,,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,1,5,1,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10/11/2017,10,10,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,,4.3482141494751,,1,0,0,0,0,0,11/1/2017,9/20/2017,0,57,1,13,1,6,0,,0,1,0,0,2,1,,0,,,0,0,0.502370774745941
"160504154",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,1,4,1,1,4,4,4,4,,2,4,1,4,,,,,0,0,,,,,1,1,,,,,1,1,,,,,1,1,,,,,0,,,,,,,,,,1,,8,3,1,3,3,,150,,,,,1450,,1600,,0,150,0,0,150,40,40,1,3,1,1,0,1,0,0,0,,9/22/2017,0,27,1,6,1,10,1,4,1,0,0,0,3,7,,0,,,0,4000,0.439957559108734
"160504156",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,6,12,4,3,4,3,3,3,3,,2,3,3,4,,,,,1,0,,,,,0,0,,,,,1,0,,,,,1,1,,,,,0,,,,,,,,,,1,10/16/2017,3,3,3,7,8,0,0,0,0,0,2000,0,0,2000,0,5,100,0,0,105,50,100,1,2,1,3,0,0,1,0,0,11/1/2017,10/4/2017,0,52,1,5,1,13,0,,1,0,0,0,2,13,,1,100000,28000,15000,24000,0.249976426362991
"160504158",0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,1,8,3,1,1,1,1,3,,2,3,1,1,,,,,1,0,,,,,1,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,10/12/2017,7,1,1,8,7,100,0,0,1900,0,0,0,0,2000,0,170,0,0,14,184,50,0,6,0.16666667163372,,1,1,0,1,0,0,,9/20/2017,0,39,1,51,1,10,1,4,1,0,0,0,4,13,,1,70000,30000,70000,50000,0.249991565942764
"160504160",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,5,1,1,5,1,5,5,5,3,,1,3,2,,,,,,0,,,,,,1,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,10/6/2017,3,3,1,3,3,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,200,100,1,2,4.3482141494751,2,0,0,1,1,0,10/20/2017,9/19/2017,0,32,1,55,1,10,0,,1,0,0,0,4,12,,0,,,0,7000,0.249990299344063
"160504161",0,0,0,0,0,1,0,,,0,0,0,1,0,0,1,0,1,0,,,,4,,,4,,4,,4,8,4,1,1,4,4,4,4,,2,4,2,4,,,,,0,0,,,,,0,0,,,,,,,,,,,2,2,1,,,,0,0,,,,,,,,,1,10/3/2017,3,2,2,2,2,,,,,,,,500,500,,0,0,0,0,0,50,0,1,2,,2,0,1,1,0,0,11/3/2017,9/19/2017,0,60,1,5,4,12,0,,1,0,0,0,3,8,,0,,,5000,4000,0.249970644712448
"160504164",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,7,1,4,1,1,1,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,9/22/2017,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,1000,0,0,1000,100,0,1,3,,2,1,0,0,1,0,10/6/2017,9/19/2017,1,43,1,51,4,10,0,,1,0,0,0,2,13,,1,50000,0,100000,0,0.24994945526123
"160504166",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,6,4,1,4,1,1,4,4,4,,2,4,1,4,,,,,0,0,,,,,1,1,,,,,1,0,,,,,1,1,,,,,1,,,,,,,,,,1,10/13/2017,4,3,3,1,8,,,,1000,,,,,1000,,100,500,0,0,600,40,100,1,6,2,2,0,0,1,1,0,11/24/2017,9/30/2017,1,35,0,6,1,7,1,1,1,0,0,0,4,14,,0,,,30000,10500,4.00061368942261
"160504169",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,4,2,4,1,1,1,4,4,4,,1,4,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,10/20/2017,2,4,2,3,2,,,,,,1000,,,1000,,0,0,2100,0,2100,100,20,1,1,0.416666656732559,1,0,1,0,0,0,11/3/2017,9/19/2017,0,30,1,48,1,10,0,,1,0,0,0,3,14,,0,,,40000,20000,0.249991029500961
"160504170",0,0,0,0,0,1,0,,,0,0,0,0,0,0,1,0,0,0,,,,,,,4,,,,2,4,1,4,1,4,4,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,9/29/2017,8,6,1,3,6,100,,,,,,,300,400,,100,0,0,0,100,100,0,2,2,,1,0,1,1,0,0,11/1/2017,9/23/2017,0,58,1,54,4,4,0,,1,0,0,0,2,3,,1,10000,0,4000,2000,0.249973714351654
"160504172",0,0,0,0,0,1,0,,,0,0,0,0,0,0,1,0,0,0,,,,,,,4,,,,1,4,1,4,1,1,4,4,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,,,,,,,1,9/1/2017,3,1,3,1,1,25,775,0,0,0,0,0,0,800,0,25,256,0,0,281,20,0,6,2,,1,0,0,1,0,0,11/1/2017,9/19/2017,1,33,1,17,6,12,0,,1,0,0,0,3,15,,1,125000,0,1000000,15000,4.00051975250244
"160504174",0,0,0,0,0,0,1,,,1,1,0,1,0,0,0,0,0,0,9,4,,4,,,,,,,7,2,4,1,4,4,4,4,4,,1,,1,,,,,,0,,,,,,0,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,0,10/19/2017,3,3,3,1,,,,,2000,,,,,2000,,,,400,,400,20,40,4,8.6964282989502,1,2,0,0,1,0,0,11/2/2017,9/19/2017,1,71,1,12,1,5,0,,1,0,0,0,2,13,,1,75000,50000,45000,28000,0.908109903335571
"160504175",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,3,7,3,7,3,3,3,3,3,,3,3,2,3,1,,,,1,1,0,,,,0,0,0,,,,1,1,1,,,,1,1,,,,,0,,,,,,,,,,1,9/27/2017,7,3,7,3,7,0,0,0,0,0,2000,0,0,2000,0,0,0,10000,0,10000,20,0,6,2,,1,0,0,1,1,0,10/11/2017,9/22/2017,1,24,1,51,6,12,0,,0,1,0,0,2,11,,0,,,80000,60000,2.76278328895569
"160504176",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,,,,,,4,,,,4,1,1,4,1,1,1,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,,,,,,,,,,1,10/19/2017,3,8,3,3,3,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,300,20,2,4.3482141494751,8.6964282989502,1,0,1,0,0,0,11/2/2017,9/24/2017,0,40,1,18,1,8,0,,1,0,0,0,4,5,,0,,,6000,60000,0.249976709485054
"160504181",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,2,4,1,1,4,4,4,3,,1,4,2,,,,,,0,,,,,,0,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,1,10/13/2017,6,6,6,3,6,,,,2000,,,,,2000,,63,1489,900,0,2452,10,0,6,3,,1,0,1,1,0,0,,9/23/2017,1,57,1,17,1,9,1,1,1,0,0,0,2,11,,1,40000,0,5000,0,1.51816070079803
"160504182",1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,7,3,3,1,1,1,3,7,7,,2,3,1,2,,,,,1,1,,,,,0,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,1,10/7/2017,8,7,7,9,7,0,2000,0,0,0,0,0,0,2000,0,0,5000,0,0,5000,200,0,6,1,,1,0,1,0,0,0,10/21/2017,10/14/2017,0,42,1,50,1,9,0,,0,0,1,0,,16,,1,450000,0,125000,0,1.18532001972198
"160504183",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,2,3,3,2,1,3,3,3,3,,2,3,1,3,,,,,1,1,,,,,0,0,,,,,0,1,,,,,,,,,,,,,,,,,,,,,1,9/29/2017,8,3,3,3,3,0,0,0,0,0,2000,0,0,2000,0,500,500,10000,0,11000,100,0,2,2,,2,0,0,1,0,0,10/12/2017,9/20/2017,0,62,1,38,1,9,0,,1,0,0,0,2,13,,1,350000,0,100000,0,0.418372958898544
"160504184",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,2,4,1,4,1,2,2,2,2,,1,4,2,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,10/2/2017,6,3,3,3,3,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,40,20,1,4,1,2,1,0,0,0,0,11/1/2017,9/19/2017,0,48,1,46,1,9,0,,1,0,0,0,3,12,,0,,,30000,35000,0.377087086439133
"160504191",0,0,0,0,1,0,1,,,1,1,0,1,0,0,0,0,0,1,2,4,,4,,,,,,9,3,6,3,2,1,3,3,3,3,,3,3,5,1,3,,,,1,1,1,,,,0,0,0,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,10/6/2017,7,3,3,3,7,,1000,,,,1000,,,2000,,20,4827,4624,25,9496,40,0,4,1,,2,0,0,1,1,0,10/20/2017,9/29/2017,1,65,1,26,1,16,0,,1,0,0,0,2,15,,1,160000,0,75000,30000,0.547729849815369
"160504192",0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,7,2,4,1,1,4,4,4,3,,1,4,8,,,,,,0,,,,,,1,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,1,9/27/2017,3,1,3,3,3,0,0,0,0,0,0,0,200,200,0,0,22,23,0,45,400,0,6,1,,2,0,0,0,0,0,10/12/2017,9/30/2017,0,68,1,42,1,9,0,,1,0,0,0,2,13,,1,260,80000,100000,20000,4.00000762939453
"160504193",0,0,0,0,1,1,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,2,4,1,1,4,4,4,4,,,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,1,,,,,,,,,,1,9/13/2017,2,3,3,3,8,200,0,0,0,0,0,0,0,200,0,200,0,0,0,200,50,0,4,0.5,,2,0,1,0,0,0,,9/29/2017,0,58,1,5,1,12,0,,1,0,0,0,2,6,,1,100000,0,25000,0,0.249961763620377
"160504195",0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,0,0,0,,,,4,,,,,,,2,3,3,1,1,3,3,3,3,,2,3,2,1,,,,,1,1,,,,,0,0,,,,,1,1,,,,,1,2,,,,,0,,,,,,,,,,1,9/27/2017,6,7,7,3,3,0,100,0,1900,0,0,0,0,2000,0,0,621,0,0,621,20,0,6,2,,2,0,1,1,1,0,10/25/2017,9/19/2017,0,70,1,26,1,10,0,,1,0,0,0,2,9,,1,80000,61900,0,0,0.694855570793152
"160504197",1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,6,1,4,1,1,1,4,4,,1,10,4,,,,,,0,,,,,,1,,,,,,1,,,,,,1,2,,,,,0,,,,,,,,,,1,10/13/2017,3,3,3,3,8,,,,,,2000,,,2000,,0,1613,8000,0,9613,200,1000,1,3,0.25,2,0,1,0,0,0,10/27/2017,9/22/2017,1,55,1,39,6,9,0,,1,0,0,0,2,15,,1,400000,140000,100000,5000,4.00004196166992
"160504198",0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,4,2,4,1,1,4,4,4,4,,1,4,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,1,,,,,1,2/11/2017,3,6,3,3,3,0,1000,0,0,0,1000,0,0,2000,0,0,0,4000,0,4000,20,100,4,2,0.416666656732559,2,0,0,1,0,0,,9/22/2017,0,41,1,22,1,10,0,,0,1,0,0,4,16,,1,105000,80000,50000,10000,0.455042392015457
"160504203",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,1,4,1,4,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,0,,,,,,,,,,0,9/22/2017,3,3,3,3,,,,,,,,,500,500,,0,0,0,0,0,200,40,2,2,1,3,0,0,1,0,0,10/6/2017,9/19/2017,0,41,1,55,4,9,1,1,1,0,0,0,5,8,,0,,,20000,50000,0.750649809837341
"160504205",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,4,1,10,3,1,4,4,4,4,,1,4,2,,,,,,0,,,,,,1,,,,,,1,,,,,,1,1,,,,,0,,,,,,,,,,1,9/30/2017,3,9,8,4,1,,,150,,,,,150,400,100,0,0,0,0,0,160,200,1,4.3482141494751,1,1,0,1,1,1,0,10/7/2017,9/28/2017,0,30,1,35,6,9,1,1,1,0,0,0,3,8,,0,,,0,7000,1.41960227489471
"160504211",1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,5,1,1,5,1,1,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11/22/2017,8,8,8,8,8,400,0,0,0,0,0,0,0,400,0,0,1,4,6,11,0,0,,3,,2,0,0,1,0,0,10/19/2017,9/22/2017,1,29,1,4,6,9,0,,1,0,0,0,1,13,,0,,,0,0,4.00083303451538
